playerID,nameFirst,nameLast,nameGiven,weight,height,bats,throws
warnelo01,Lon,Warneke,Lonnie,185,74,R,R
warnoha01,Hal,Warnock,Harold Charles,180,74,L,R
warread01,Adam,Warren,Adam Parrish,200,73,R,R
warrebe01,Bennie,Warren,Bennie Louis,184,73,R,R
warrebi01,Bill,Warren,William Hackney,165,68,L,R
warremi01,Mike,Warren,Michael Bruce,175,73,R,R
warreto01,Tommy,Warren,Thomas Gentry,190,73,B,L
warstra01,Rabbit,Warstler,Harold Burton,150,67,R,R
warthda01,Dan,Warthen,Daniel Dean,200,72,B,L
warwibi01,Bill,Warwick,Firman Newton,180,72,R,R
warwica01,Carl,Warwick,Carl Wayne,170,70,R,L
wasdeji01,Jimmy,Wasdell,James Charles,185,71,L,L
wasdijo01,John,Wasdin,John Truman,190,74,R,R
wasemli01,Link,Wasem,Lincoln William,180,69,R,R
washbge01,George,Washburn,George Edward,175,73,L,R
washbgr01,Greg,Washburn,Gregory James,190,72,R,R
washbja01,Jarrod,Washburn,Jarrod Michael,190,73,L,L
washbli01,Libe,Washburn,Libeus,180,70,B,L
washbra01,Ray,Washburn,Ray Clark,205,73,R,R
washebu01,Buck,Washer,William,175,70,R,R
washicl01,Claudell,Washington,Claudell,190,72,L,L
washige01,George,Washington,Sloan Vernon,190,71,L,R
washihe01,Herb,Washington,Herbert Lee,170,72,R,R
washila01,LaRue,Washington,LaRue,170,72,R,R
washiri01,Rico,Washington,Enrico Aliceno,195,69,L,R
washiro01,Ron,Washington,Ronald,155,71,R,R
washiul01,U. L.,Washington,U. L.,175,71,B,R
wasinma01,Mark,Wasinger,Mark Thomas,165,72,R,R
waslega01,Gary,Waslewski,Gary Lee,190,76,R,R
wasseeh01,Ehren,Wassermann,Ehren Josef,190,72,B,R
waszgbj01,B. J.,Waszgis,Robert Michael,215,74,R,R
waterch01,Chris,Waters,Christopher Myron,170,72,L,L
waterfr01,Fred,Waterman,Frederick A.,148,67,,
waterfr02,Fred,Waters,Fred Warren,185,71,L,L
waterst01,Steve,Waterbury,Steven Craig,190,77,R,R
wathadu01,Dusty,Wathan,Dustin James,215,76,R,R
wathajo01,John,Wathan,John David,205,74,R,R
watkibi01,Bill,Watkins,William Henry,156,70,R,
watkibo01,Bob,Watkins,Robert Cecil,170,73,R,R
watkida01,Dave,Watkins,David Roger,185,70,R,R
watkied01,Ed,Watkins,James Edward,,,,
watkige01,George,Watkins,George Archibald,175,72,L,R
watkiha99,Harvey,Watkins,Harvey Lennox,,,,
watkilo01,Logan,Watkins,Vincent Logan,175,71,L,R
watkipa01,Pat,Watkins,William Patrick,185,74,R,R
watkisc01,Scott,Watkins,Scott Allen,180,75,L,L
watkist01,Steve,Watkins,Stephen Douglas,190,76,R,R
watkito01,Tommy,Watkins,Thomas Gray,200,70,R,R
watline01,Neal,Watlington,Julius Neal,195,72,L,R
watsoal01,Allen,Watson,Allen Kenneth,195,75,L,L
watsoar01,Art,Watson,Arthur Stanhope,175,70,L,R
watsobo01,Bob,Watson,Robert Jose,201,72,R,R
watsobr01,Brandon,Watson,Brandon Eric,170,73,L,R
watsodo01,Doc,Watson,Charles John,170,72,L,L
watsojo01,Johnny,Watson,John Thomas,175,72,L,R
watsoma01,Mark,Watson,Mark Bradford,215,76,R,L
watsoma02,Matt,Watson,Matthew Kyle,205,71,L,R
watsomi01,Milt,Watson,Milton Robert,180,73,R,R
watsomo01,Mother,Watson,Walter L.,145,69,,
watsomu01,Mule,Watson,John Reaves,185,73,R,R
watsoto01,Tony,Watson,Anthony Michael,225,76,L,L
wattal01,Allie,Watt,Albert Bailey,154,68,R,R
watted01,Eddie,Watt,Eddie Dean,183,70,R,R
wattfr01,Frank,Watt,Frank Marion,205,73,R,R
watwojo01,Johnny,Watwood,John Clifford,186,73,L,L
waughji01,Jim,Waugh,James Elden,185,75,R,R
waybo01,Bob,Way,Robert Clinton,168,70,R,R
wayenfr01,Frank,Wayenberg,Frank,172,72,R,R
waynega01,Gary,Wayne,Gary Anthony,185,75,L,L
wayneju01,Justin,Wayne,Justin Morgan,200,75,R,R
weafeke01,Ken,Weafer,Kenneth Albert,183,72,R,R
weathda01,David,Weathers,John David,205,75,R,R
weathro01,Roy,Weatherly,Cyril Roy,170,66,L,R
weavear01,Art,Weaver,Arthur Coggshall,160,73,,R
weavebu01,Buck,Weaver,George Daniel,170,71,B,R
weaveea99,Earl,Weaver,Earl Sidney,180,67,R,R
weaveer01,Eric,Weaver,James Eric,230,77,R,R
weavefa01,Farmer,Weaver,William B.,170,70,B,
weavefl01,Floyd,Weaver,David Floyd,195,76,R,R
weaveha01,Harry,Weaver,Harry Abraham,160,71,R,R
weaveje01,Jeff,Weaver,Jeffrey Charles,200,77,R,R
weaveje02,Jered,Weaver,Jered David,210,79,R,R
weaveji01,Jim,Weaver,James Dement,230,78,R,R
weaveji02,Jim,Weaver,James Brian,178,72,L,L
weaveji03,Jim,Weaver,James Francis,190,75,L,L
weavemo01,Monte,Weaver,Montie Morton,170,72,L,R
weaveor01,Orlie,Weaver,Orville Forest,180,72,R,R
weavero01,Roger,Weaver,Roger Edward,190,75,R,R
weavesa01,Sam,Weaver,Samuel H.,175,70,R,R
webbbi01,Bill,Webb,William Joseph,161,70,R,R
webbbi02,Bill,Webb,Willie Fred,180,74,R,R
webbbr01,Brandon,Webb,Brandon Tyler,230,75,R,R
webbda01,Daniel,Webb,Robert McDaniel,210,75,R,R
webbea01,Earl,Webb,William Earl,185,73,L,R
webbele01,Les,Webber,Lester Elmer,185,72,R,R
webbha01,Hank,Webb,Henry Gaylon Matthew,175,75,R,R
webbjo01,John,Webb,John Floyd,220,75,R,R
webble01,Lefty,Webb,Cleon Earl,165,71,B,L
webbre01,Red,Webb,Samuel Henry,175,72,L,R
webbry01,Ryan,Webb,Ryan Christopher,245,78,R,R
webbsk01,Skeeter,Webb,James Laverne,150,69,R,R
weberbe01,Ben,Weber,Benjamin Edward,185,76,R,R
weberch01,Charlie,Weber,Charles P.,,,,R
weberha01,Harry,Weber,Henry J.,,,,
weberjo01,Joe,Weber,Joseph Edward,167,69,R,
weberne01,Neil,Weber,Neil Aaron,215,77,L,L
weberth01,Thad,Weber,Thad G.,205,74,R,R
webstal01,Allen,Webster,Carl Allen,190,74,R,R
webstle01,Lenny,Webster,Leonard Irell,185,69,R,R
webstmi01,Mitch,Webster,Mitchell Dean,185,72,B,L
webstra01,Ray,Webster,Raymond George,175,72,R,R
webstra02,Ramon,Webster,Ramon Alberto,185,72,L,L
weckbpe01,Pete,Weckbecker,Peter,150,67,,
wedgeer01,Eric,Wedge,Eric Michael,215,75,R,R
weedebe01,Bert,Weeden,Charles Albert,200,72,L,R
weekljo01,John,Weekly,John,200,72,R,R
weeksje01,Jemile,Weeks,Jemile Nykiwa,160,69,B,R
weeksri01,Rickie,Weeks,Rickie Darnell,215,70,R,R
wegenmi01,Mike,Wegener,Michael Denis,215,76,R,R
wegmabi01,Bill,Wegman,William Edward,200,77,R,R
wehdebi01,Biggs,Wehde,Wilbur,180,70,R,R
wehmehe01,Herm,Wehmeier,Herman Ralph,185,74,R,R
wehnejo01,John,Wehner,John Paul,205,75,R,R
wehrmda01,Dave,Wehrmeister,David Thomas,195,76,R,R
weigera01,Ralph,Weigel,Ralph Richard,180,73,R,R
weihepo01,Podge,Weihe,John Garibaldi,175,71,R,R
weikdi01,Dick,Weik,Richard Henry,184,75,R,R
weilabo01,Bob,Weiland,Robert George,215,76,L,L
weilaed01,Ed,Weiland,Edwin Nicholas,180,71,L,R
weilaky01,Kyle,Weiland,Kyle Edward,195,76,L,R
weilmca01,Carl,Weilman,Carl Woolworth,187,77,L,L
weimeja01,Jake,Weimer,Jacob,175,71,R,L
weinele01,Lefty,Weinert,Philip Walter,195,73,L,L
weingel01,Elmer,Weingartner,Elmer William,178,71,R,R
weinhro01,Robbie,Weinhardt,Robert D.,205,74,R,R
weintph01,Phil,Weintraub,Philip,195,73,L,L
weirro01,Bill,Weir,William Franklin,170,68,L,L
weisal01,Al,Weis,Albert John,160,72,B,R
weisbu01,Butch,Weis,Arthur John,180,71,L,L
weisebu01,Bud,Weiser,Harry Budson,165,71,R,R
weissga01,Gary,Weiss,Gary Lee,170,70,B,R
weissge99,George,Weiss,George,,,,
weissjo01,Joe,Weiss,Joseph Harold,165,72,R,R
weisswa01,Walt,Weiss,Walter William,175,72,B,R
welajjo01,Johnny,Welaj,John Ludwig,164,72,R,R
welchbo01,Bob,Welch,Robert Lynn,190,75,R,R
welchcu01,Curt,Welch,Curtis Benton,175,70,R,R
welchdo01,Don,Welchel,Donald Ray,205,76,R,R
welchfr01,Frank,Welch,Frank Tiguer,175,69,R,R
welchha01,Harry,Welchonce,Harry Monroe,170,72,L,R
welchhe01,Herb,Welch,Herbert M.,154,66,L,R
welchjo01,Johnny,Welch,John Vernon,184,75,L,R
welchmi01,Mickey,Welch,Michael Francis,160,68,R,R
welchmi02,Milt,Welch,Milton Edward,175,70,R,R
welchmi03,Mike,Welch,Michael Paul,210,74,L,R
welchte01,Ted,Welch,Floyd John,160,69,L,R
welchtu01,Tub,Welch,James Thomas,230,71,,R
weldami01,Mike,Welday,Lyndon Earl,165,68,L,L
welfol01,Ollie,Welf,Oliver Henry,160,69,R,L
welkedu01,Duke,Welker,Matthew Scott,240,79,L,R
welleto01,Todd,Wellemeyer,Todd Allen,215,74,R,R
wellmbo01,Bob,Wellman,Robert Joseph,210,76,R,R
wellmbr01,Brad,Wellman,Brad Eugene,170,72,R,R
wellsbo01,Bob,Wells,Robert Lee,180,72,R,R
wellsca01,Casper,Wells,Casper Charles,220,74,R,R
wellsda01,David,Wells,David Lee,187,75,L,L
wellsed01,Ed,Wells,Edwin Lee,183,73,L,L
wellsgr01,Greg,Wells,Gregory DeWayne,218,77,R,R
wellsja01,Jake,Wells,Jacob,167,71,R,R
wellsja02,Jared,Wells,Jared Linn,200,76,R,R
wellsjo01,John,Wells,John Frederick,180,71,R,R
wellski01,Kip,Wells,Robert Kip,205,75,R,R
wellsle01,Leo,Wells,Leo Donald,170,69,R,R
wellsra01,Randy,Wells,Randy David,230,77,R,R
wellste01,Terry,Wells,Terry,205,75,L,L
wellsve01,Vernon,Wells,Vernon M.,230,73,R,R
wellswi99,Willie,Wells,Willie James,170,69,R,R
welshch01,Chris,Welsh,Christopher Charles,185,74,L,L
welshji01,Jimmy,Welsh,James Daniel,174,73,L,R
weltedi01,Dick,Welteroth,Richard John,165,71,R,R
welzeto01,Tony,Welzer,Anton Frank,160,71,R,R
wendele01,Lew,Wendell,Lewis Charles,178,71,R,R
wendetu01,Turk,Wendell,Steven John,185,74,B,R
wengedo01,Don,Wengert,Donald Paul,205,74,R,R
wenslbu01,Butch,Wensloff,Charles William,185,71,R,R
wentzja01,Jack,Wentz,John George,175,70,R,R
wentzst01,Stan,Wentzel,Stanley Aaron,200,73,R,R
wenzfr01,Fred,Wenz,Frederick Charles,214,75,R,R
weraju01,Julie,Wera,Julian Valentine,164,68,R,R
werbebi01,Billy,Werber,William Murray,170,70,R,R
werdepe01,Perry,Werden,Percival Wheritt,220,74,R,R
werhajo01,Johnny,Werhas,John Charles,200,74,R,R
werlebi01,Bill,Werle,William George,182,74,L,L
werlege01,George,Werley,George William,196,74,R,R
wernean01,Andrew,Werner,Andrew Steven,215,74,L,L
wernedo01,Don,Werner,Donald Paul,175,73,R,R
werrijo01,Joe,Werrick,Joseph Abraham,151,69,R,R
wertdo01,Don,Wert,Donald Ralph,162,70,R,R
werthde01,Dennis,Werth,Dennis Dean,200,73,R,R
werthja01,Jayson,Werth,Jayson Richard Gowan,225,77,R,R
wertsjo01,Johnny,Wertz,Henry Levi,180,70,R,R
wertzbi01,Bill,Wertz,William Charles,220,78,R,R
wertzde01,Dwight,Wertz,Dwight Lyman Moody,160,70,R,R
wertzvi01,Vic,Wertz,Victor Woodrow,186,72,L,R
wessiji01,Jim,Wessinger,James Michael,165,70,R,R
wessoba01,Barry,Wesson,Barry Jarvis,210,74,R,R
westbi01,Billy,West,William O.,,,,
westbja01,Jake,Westbrook,Jacob Cauthen,210,75,R,R
westbu01,Buck,West,Milton Douglas,200,70,L,R
westda01,David,West,David Lee,205,78,L,L
westdi01,Dick,West,Richard Thomas,180,74,R,R
westehu01,Huyler,Westervelt,Huyler,170,69,,R
westeos01,Oscar,Westerberg,Oscar William,186,72,B,R
westfr01,Frank,West,John Franklin,180,,,R
westhi01,Hi,West,James Hiram,185,72,R,R
westle01,Lefty,West,Weldon Edison,165,72,R,L
westlji01,Jim,Westlake,James Patrick,190,73,L,L
westlwa01,Wally,Westlake,Waldon Thomas,186,72,R,R
westma01,Max,West,Walter Maxwell,165,71,R,R
westma02,Max,West,Max Edward,182,73,L,R
westoal01,Al,Weston,Alfred John,195,72,R,R
westomi01,Mickey,Weston,Michael Lee,180,73,R,R
westrwe01,Wes,Westrum,Wesley Noreen,185,71,R,R
westsa01,Sam,West,Samuel Filmore,165,71,L,L
westse01,Sean,West,Sean Edward,275,80,R,L
wetheje01,Jeff,Wetherby,Jeffrey Barret,195,74,L,L
wettejo01,John,Wetteland,John Karl,195,74,R,R
wetzebu01,Buzz,Wetzel,Charles Edward,162,73,R,R
wetzedu01,Dutch,Wetzel,Franklin Burton,177,69,R,R
wetzesh01,George,Wetzel,George B.,,,,
weverst01,Stefan,Wever,Stefan Matthew,245,80,R,R
weyhigu01,Gus,Weyhing,August,145,70,R,R
weyhijo01,John,Weyhing,John,185,74,L,L
whalebi01,Bill,Whaley,William Carl,178,71,R,R
whalibe01,Bert,Whaling,Albert James,185,72,R,R
wheatch01,Charlie,Wheatley,Charles D.,174,71,R,R
wheatle01,Lee,Wheat,Leroy William,200,76,R,R
wheatma01,Mack,Wheat,McKinley Davis,167,71,R,R
wheatwo01,Woody,Wheaton,Elwood Pierce,160,68,L,L
wheatza01,Zack,Wheat,Zachariah Davis,170,70,L,R
wheelbo01,Bobby,Wheelock,Warren H.,160,68,R,R
wheelda01,Dan,Wheeler,Daniel Michael,220,75,R,R
wheeldi01,Dick,Wheeler,Richard,185,71,R,R
wheeldo01,Don,Wheeler,Donald Wesley,175,70,R,R
wheeled01,Ed,Wheeler,Edward Leroy,160,70,B,R
wheeled02,Ed,Wheeler,Edward Raymond,160,69,R,R
wheelga01,Gary,Wheelock,Gary Richard,205,75,R,R
wheelge01,George,Wheeler,George Louis,180,69,B,
wheelge02,George,Wheeler,George Harrison,180,69,L,R
wheelha01,Harry,Wheeler,Harry Eugene,165,71,R,R
wheelri01,Rip,Wheeler,Floyd Clark,180,72,R,R
wheelry01,Ryan,Wheeler,Ryan Gerard,235,75,L,R
wheelza01,Zach,Wheeler,Zachary Harrison,185,76,L,R
whelaji01,Jimmy,Whelan,James Francis,165,68,R,R
whelake01,Kevin,Whelan,Kevin Joseph,205,71,R,R
whelato01,Tom,Whelan,Thomas Joseph,175,71,R,R
whillja01,Jack,Whillock,Jack Franklin,195,75,R,R
whisela01,Larry,Whisenton,Larry,190,73,L,L
whisema01,Matt,Whisenant,Matthew Michael,215,75,R,L
whisepe01,Pete,Whisenant,Thomas Peter,190,74,R,R
whislwe01,Wes,Whisler,Wesley Guy,240,77,L,L
whistle01,Lew,Whistler,Lewis W.,178,70,,R
whitalo01,Lou,Whitaker,Louis Rodman,160,71,L,R
whitapa01,Pat,Whitaker,William H.,165,70,,R
whitast01,Steve,Whitaker,Stephen Edward,180,72,L,R
whitbbi01,Bill,Whitby,William Edward,190,73,R,R
whitcbo01,Bob,Whitcher,Robert Arthur,165,68,L,L
whiteab01,Abe,White,Adel,185,72,R,L
whiteal01,Alex,White,Alex Bruce,215,75,R,R
whiteba01,Barney,White,William Barney,186,71,R,R
whitebi01,Bill,White,William Edward,,,,
whitebi02,Bill,White,William Dighton,160,71,,
whitebi03,Bill,White,William DeKova,185,72,L,L
whitebi04,Bill,White,William Cowart,215,75,L,L
whitebu01,Burgess,Whitehead,Burgess Urquhart,160,70,R,R
whitech01,Charlie,Whitehouse,Charles Evis,152,72,B,L
whitech02,Charlie,White,Charles,192,71,L,R
whitede01,Deacon,White,James Laurie,175,71,L,R
whitede02,Deke,White,George Frederick,,,B,L
whitede03,Devon,White,Devon Markes,170,73,B,R
whitede04,Derrick,White,Derrick Ramon,220,73,R,R
whitedo01,Doc,White,Guy Harris,150,73,L,L
whitedo02,Don,White,Donald William,195,73,R,R
whiteea01,Earl,Whitehill,Earl Oliver,174,69,L,L
whiteed01,Ed,White,Edward Perry,200,74,R,R
whiteed02,Ed,Whited,Edward Morris,195,75,R,R
whiteel01,Elmer,White,Willard Elmer,,,,
whiteel02,Elder,White,Elder Lafayette,165,71,R,R
whiteel03,Eli,Whiteside,Dustin Eli,220,74,R,R
whiteer01,Ernie,White,Ernest Daniel,175,71,R,L
whitefr01,Frank,White,Frank,165,71,R,R
whitefu01,Fuzz,White,Albert Eugene,175,72,L,R
whitega01,Gabe,White,Gabriel Allen,200,74,L,L
whitege01,George,Whiteman,George,160,67,R,R
whitegi01,Gil,Whitehouse,Gilbert Arthur,170,70,B,R
whitegu01,Guerdon,Whiteley,Guerdon W.,190,71,,
whiteha01,Hal,White,Harold George,165,70,R,R
whiteja01,Jack,White,John Wallace,,66,R,R
whiteja02,Jack,White,John Peter,150,67,B,R
whiteje01,Jerry,White,Jerome Cardell,164,70,B,R
whitejo01,Jo-Jo,White,Joyner Clifford,165,71,L,R
whitejo02,John,Whitehead,John Henderson,195,74,R,R
whitejo03,Josh,Whitesell,Joshua S.,220,75,L,L
whiteki01,Kirby,White,Oliver Kirby,190,72,L,R
whitela01,Larry,White,Larry David,190,77,R,R
whitele01,Len,Whitehouse,Leonard Joseph,175,71,L,L
whitema01,Mark,Whiten,Mark Anthony,210,75,B,R
whitema02,Matt,Whiteside,Matthew Christopher,185,72,R,R
whitema03,Matt,White,Matthew Joseph,180,73,R,L
whitemi01,Milt,Whitehead,Milton Pringle,154,68,B,R
whitemi02,Mike,White,Joyner Michael,160,68,R,R
whitemy01,Myron,White,Myron Alan,180,71,L,L
whiteri01,Rick,White,Richard Allen,215,76,R,R
whitero01,Roy,White,Roy Hilton,160,70,B,R
whitero02,Rondell,White,Rondell Bernard,193,73,R,R
whitesa01,Sam,White,Samuel Lambeth,185,72,L,R
whitesa02,Sammy,White,Sammy Charles,195,75,R,R
whitese01,Sean,Whiteside,David Sean,190,76,L,L
whitese02,Sean,White,Sean Thomas,210,76,R,R
whiteso99,Sol,White,King Solomon,170,69,R,R
whitest01,Steve,White,Stephen Vincent,160,70,R,R
whitewa01,Warren,White,William Warren,170,70,,
whitewa02,Wally,Whitehurst,Walter Richard,180,75,R,R
whitewi01,Will,White,William Henry,175,69,B,R
whitffr01,Fred,Whitfield,Fred Dwight,190,73,L,L
whitfte01,Terry,Whitfield,Terry Bertland,197,73,L,R
whitied01,Ed,Whiting,Edward C.,188,,L,R
whitije01,Jesse,Whiting,Jesse Way,154,70,,R
whitmda01,Dan,Whitmer,Daniel Charles,195,75,R,R
whitmda02,Darrell,Whitmore,Darrell Lamont,210,73,L,R
whitmdi01,Dick,Whitman,Dick Corwin,170,71,L,R
whitmfr01,Frank,Whitman,Walter Franklin,175,74,R,R
whitnar01,Art,Whitney,Arthur Wilson,155,68,R,R
whitnfr01,Frank,Whitney,Frank Thomas,152,67,R,R
whitnji01,Jim,Whitney,James Evans,172,74,L,R
whitnpi01,Pinky,Whitney,Arthur Carter,165,70,R,R
whitrbi01,Bill,Whitrock,William Franklin,170,67,,R
whitsed01,Ed,Whitson,Eddie Lee,195,75,R,R
whitter01,Ernie,Whitt,Leo Ernest,200,74,L,R
whittpo01,Possum,Whitted,George Bostic,168,68,R,R
whittwa01,Walt,Whittaker,Walter Elton,165,69,L,R
wickake01,Kevin,Wickander,Kevin Dean,202,74,L,L
wickebo01,Bob,Wicker,Robert Kitridge,180,74,R,R
wickeda01,Dave,Wickersham,David Clifford,188,75,R,R
wickefl01,Floyd,Wicker,Floyd Euliss,175,74,L,R
wickeke01,Kemp,Wicker,Kemp Caswell,182,71,R,L
wicklal01,Al,Wickland,Albert,155,67,L,L
wickmbo01,Bob,Wickman,Robert Joe,207,73,R,R
widgech01,Chris,Widger,Christopher Jon,195,75,R,R
widmaal01,Al,Widmar,Albert Joseph,185,75,R,R
widnewi01,Wild Bill,Widner,William Waterfield,180,72,R,R
wieante01,Ted,Wieand,Franklin Delano Roosevelt,195,74,R,R
wiedech01,Charlie,Wiedemeyer,Charles John,180,75,L,L
wiedeto01,Tom,Wiedenbauer,Thomas John,180,73,R,R
wiedmst01,Stump,Wiedman,George Edward,165,67,R,R
wieghto01,Tom,Wieghaus,Thomas Robert,195,72,R,R
wielajo01,Joe,Wieland,Joseph,205,75,R,R
wieneja01,Jack,Wieneke,John,182,72,R,L
wieslbo01,Bob,Wiesler,Robert George,188,75,B,L
wietema01,Matt,Wieters,Matthew Richard,240,77,B,R
wietewh01,Whitey,Wietelmann,William Frederick,170,72,B,R
wiggial01,Alan,Wiggins,Alan Anthony,160,74,B,R
wiggisc01,Scott,Wiggins,Scott Joseph,205,75,L,L
wiggity01,Ty,Wigginton,Ty Allen,225,72,R,R
wiggsji01,Jimmy,Wiggs,James Alvin,200,76,B,L
wightbi01,Bill,Wight,William Robert,180,73,L,L
wiginfr01,Fred,Wigington,Fred Thomas,168,70,R,R
wihtosa01,Sandy,Wihtol,Alexander Ames,195,73,R,R
wilbede01,Del,Wilber,Delbert Quentin,200,75,R,R
wilbocl01,Claude,Wilborn,Claude Edward,180,73,L,R
wilbote01,Ted,Wilborn,Thaddeaus Inglehart,165,72,B,R
wilcomi01,Milt,Wilcox,Milton Edward,185,74,R,R
wilesra01,Randy,Wiles,Randall E.,185,73,L,L
wiley01,Joseph,Wiley,Joseph,,,,
wileyma01,Mark,Wiley,Mark Eugene,200,73,R,R
wilforo01,Rob,Wilfong,Robert Daniel,180,73,L,R
wilheha01,Harry,Wilhelm,Harry Lester,155,67,R,R
wilheho01,Hoyt,Wilhelm,James Hoyt,190,72,R,R
wilheji01,Jim,Wilhelm,James Webster,190,75,R,R
wilheka01,Kaiser,Wilhelm,Irvin Key,162,72,R,R
wilhesp01,Spider,Wilhelm,Charles Ernest,170,69,R,R
wilheto01,Tom,Wilhelmsen,Thomas Mark,220,78,R,R
wilhojo01,Joe,Wilhoit,Joseph William,175,74,L,R
wiliede01,Denney,Wilie,Dennis Ernest,155,68,L,L
wilkad01,Adam,Wilk,Adam Robert,180,74,L,L
wilkebr01,Brad,Wilkerson,Stephen Bradley,200,72,L,L
wilkecu01,Curt,Wilkerson,Curtis Vernon,158,69,B,R
wilkeha01,Harry,Wilke,Henry Joseph,171,70,R,R
wilkibi01,Bill,Wilkinson,William Carl,160,70,R,L
wilkibo01,Bobby,Wilkins,Robert Linwood,165,69,R,R
wilkide01,Dean,Wilkins,Dean Allan,170,73,R,R
wilkied01,Ed,Wilkinson,Edward Henry,170,72,R,R
wilkier01,Eric,Wilkins,Eric Lamoine,190,73,R,R
wilkijl99,J. L.,Wilkinson,James Leslie,,,,
wilkile01,Lefty,Wilkie,Aldon Jay,175,71,L,L
wilkima01,Marc,Wilkins,Marc Allen,205,71,R,R
wilkiri01,Rick,Wilkins,Richard David,210,74,L,R
wilkiro01,Roy,Wilkinson,Roy Hamilton,170,73,R,R
wilkste01,Ted,Wilks,Theodore,178,69,R,R
willaje01,Jerry,Willard,Gerald Duane,195,74,L,R
willbo01,Bob,Will,Robert Lee,175,70,L,L
willeca01,Carl,Willey,Carlton Francis,175,72,R,R
willeed01,Ed,Willett,Robert Edgar,183,72,R,R
willhni01,Nick,Willhite,Jon Nicholas,190,74,L,L
williac01,Ace,Williams,Robert Fulton,174,74,R,L
willial01,Al,Williamson,Silas Albert,160,71,R,R
willial02,Al,Williams,Almon Edward,200,75,R,R
willial03,Albert,Williams,Albert Hamilton,190,76,R,R
willian01,Antone,Williamson,Anthony Joseph,195,73,L,R
williar01,Art,Williams,Arthur Franklin,,,L,R
willibe01,Bernie,Williams,Bernard,175,73,R,R
willibe02,Bernie,Williams,Bernabe,180,74,B,R
willibi01,Billy,Williams,Billy Leo,175,73,L,R
willibi02,Billy,Williams,William,195,75,L,R
willibo01,Bob,Williams,Robert Elias,190,72,R,R
willibr01,Brian,Williams,Brian O'Neal,205,75,R,R
willica01,Carl,Willis,Carl Blake,210,76,L,R
willich01,Charlie,Williams,Charles Prosek,200,74,R,R
willicy01,Cy,Williams,Fred,180,74,L,L
willida01,Dale,Williams,Elisha Alphonso,175,69,R,R
willida02,Dave,Williams,David Owen,167,71,R,L
willida03,Davey,Williams,David Carlous,160,70,R,R
willida04,Dale,Willis,Dale Jerome,165,71,R,R
willida05,Dallas,Williams,Dallas McKinley,165,71,L,L
willida06,Dana,Williams,Dana Lamont,170,70,R,R
willida07,David,Williams,David Aaron,215,75,L,L
willide01,Denny,Williams,Evon Daniel,150,68,L,R
willide02,Dewey,Williams,Dewey Edgar,160,72,R,R
willidi01,Dib,Williams,Edwin Dibrell,175,71,R,R
willidi02,Dick,Williams,Richard Hirschfeld,190,72,R,R
willido01,Don,Williams,Don Fred,180,74,R,R
willido02,Don,Williams,Donald Reid,218,77,R,R
willido03,Dontrelle,Willis,Dontrelle Wayne,225,76,L,L
williea01,Earl,Williams,Earl Baxter,185,72,R,R
williea02,Earl,Williams,Earl Craig,215,75,R,R
willied01,Eddie,Williams,Edward Laquan,175,72,R,R
willifr01,Frank,Williams,Frank Lee,180,73,R,R
willige01,George,Williams,George,165,71,R,R
willige02,Gerald,Williams,Gerald Floyd,190,74,R,R
willige03,George,Williams,George Erik,190,70,B,R
willigl01,Glenn,Williams,Glenn David,195,74,B,R
willigu01,Gus,Williams,Augustine H.,170,71,,
willigu02,Gus,Williams,August Joseph,185,72,L,L
williha01,Harry,Williams,Harry Peter,200,73,R,R
williho01,Howie,Williamson,Nathaniel Howard,170,72,L,L
willihu01,Hugh,Willingham,Thomas Hugh,180,72,R,R
willije01,Jeff,Williams,Jeffrey F.,185,72,R,L
willije02,Jerome,Williams,Jerome Lee,240,75,R,R
williji01,Jimmy,Williams,James Thomas,175,69,R,R
williji02,Jim,Willis,James Gladden,175,75,L,R
williji03,Jimy,Williams,James Francis,170,70,R,R
williji04,Jim,Williams,James Alfred,190,74,R,R
williji99,Jimmy,Williams,James Andrew,,,,
willijo01,Joe,Willis,Joseph Dank,185,73,R,L
willijo02,Johnnie,Williams,John Brodie,180,72,R,R
willijo03,Josh,Willingham,Joshua David,230,74,R,R
willijo99,Smokey Joe,Williams,Joseph,190,76,R,R
williju01,Julius,Willigrod,Julius,,69,L,
willike01,Ken,Williams,Kenneth Roy,170,72,L,R
willike02,Ken,Williams,Kenneth Royal,187,74,R,R
willike03,Keith,Williams,David Keith,190,72,R,R
willile01,Lefty,Williams,Claude Preston,160,69,R,L
willile02,Lefty,Willis,Charles William,175,73,L,L
willile03,Leon,Williams,Leon Theo,154,70,L,L
willile04,Les,Willis,Lester Evans,195,69,L,L
willima01,Marsh,Williams,Marshall McDiarmid,180,72,R,R
willima02,Mark,Williams,Mark Westley,180,72,L,L
willima03,Matt,Williams,Matthew Evan,200,73,R,R
willima04,Matt,Williams,Matthew Derrick,205,74,R,R
willima05,Mark,Williamson,Mark Alan,155,72,R,R
willima06,Matt,Williams,Matt Taylor,185,72,B,L
willimi01,Mike,Willis,Michael Henry,205,74,L,L
willimi02,Mitch,Williams,Mitchell Steven,180,75,L,L
willimi03,Mike,Williams,Michael Darren,190,74,R,R
willimu01,Mutt,Williams,David Carter,195,75,R,R
willine01,Ned,Williamson,Edward Nagle,210,71,R,R
williot01,Otto,Williams,Otto George,165,68,R,R
willipa01,Papa,Williams,Fred,200,73,R,R
